Area,Gallery_AM,Gallery_AMPARO 60,Gallery_ANDREA REHDER,Gallery_ANITA SCHWARTZ,Gallery_ARTUR FIDALGO,Gallery_ATHENA,Gallery_AURA,Gallery_BERENICE ARVANI,Gallery_BORDALLO,Gallery_C.,Gallery_CARBONO,Gallery_CARCARA PHOTO ART,Gallery_CARMO JOHNSON PROJECTS,Gallery_CASA JACAREPAGUÁ,Gallery_CASA ROSA AMARELA,Gallery_CASSIA BOMENY,Gallery_CELMA ALBUQUERQUE,Gallery_CENTRAL,Gallery_CHOQUE CULTURAL,Gallery_EDITORA COBOGÓ,Gallery_ESTAÇÃO,Gallery_FASAM,Gallery_FORMATTO,Gallery_FRENTE,Gallery_GABY INDIO DA COSTA,Gallery_GALATEA,Gallery_GALERÍA DE LAS MISIONES,Gallery_GISELA PROJECTS,Gallery_GUSTAVO REBELLO,Gallery_HALL,Gallery_JANAINA TORRES,Gallery_KARANDASH,Gallery_LEME,Gallery_LEONARDO LEAL,Gallery_LONA,Gallery_LUCIANA BRITO,Gallery_LUCIANA CARAVELLO  CONTEMPORÂNEA,Gallery_LUME,Gallery_MAC DESIGN,Gallery_MAMUTE,Gallery_MAPA,Gallery_MARCIA BARROZO DO AMARAL,Gallery_MARCO ZERO,Gallery_MARILIA RAZUK,Gallery_MARIO COHEN,Gallery_MARTHA PAGY,Gallery_MASP – MUSEU DE  DE SÃO PAULO,Gallery_MATIAS BROTAS,Gallery_MERCEDES VIEGAS,Gallery_MILLAN,Gallery_MOVIMENTO,Gallery_MUL.TI.PLO ESPAÇO,Gallery_MURILO CASTRO,Gallery_NARA ROESLER,Gallery_OMA,Gallery_PAPEL ASSINADO,Gallery_PARTICULAR.ART.BR,Gallery_PINAKOTHEKE,Gallery_PORTAS VILASECA,Gallery_PROJETO VÊNUS,Gallery_QUADRA,Gallery_REFERÊNCIA,Gallery_RV CULTURA E,Gallery_SALA RÚSSIA,Gallery_SILVIA CINTRA + BOX 4,Gallery_SIMÕES DE ASSIS,Gallery_STEINART CONTEMPORÂNEA,Gallery_SUPERFÍCIE,Gallery_TERRA VIRGEM EDIÇÕES,Gallery_VERVE,Gallery_ZIELINSKY,Gallery_ZILDA FRALETTI,Artist_ATHOS BULCÃO,Artist_Adalberto Mecarelli,Artist_Adam Neate,Artist_Adriana Coppio,Artist_Adrianne Gallinari,Artist_Alberto Pitta,Artist_Alex Cerveny,Artist_Almandrade,Artist_Alê Jordão,Artist_Amadeo Luciano Lorenzato,Artist_Amalia Giacomini,Artist_Ana Calzavara,Artist_Ana Holck,Artist_Ana Hortides,Artist_Ana Júlia Vilela ,Artist_Ana Muglia,Artist_Ana Sant'Anna,Artist_Ana Vitória Mussi,Artist_Andrea Brown,Artist_Andrea Rocco,Artist_Andreas Albrectsen,Artist_Andreas Heiniger,Artist_Andrey Rossi,Artist_André Azevedo,Artist_André Nacli,Artist_Angelo de Aquino,Artist_Anita Malfatti,Artist_Anna Bella Geiger,Artist_Anna Dantas,Artist_Anna Helena Cazzani,Artist_Anna Maria Maiolino,Artist_Anna Paes,Artist_Antonio Bokel,Artist_Antonio Dias,Artist_Antonio Malta,Artist_Antonio Malta Campos,Artist_Arcangelo Ianelli,Artist_Arnaldo Ferrari,Artist_Arorá,Artist_Arthur Arnold,Artist_Artur Bombonato,Artist_Arturo Berned,Artist_Ascânio MMM,Artist_Augusto de Campos,Artist_Aurelino dos Santos,Artist_Beto Pandiani,Artist_Bettina Vaz Guimarães,Artist_Bianca Kann,Artist_Binário Armada,Artist_Bob Wolfenson,Artist_Bruno Borne,Artist_Bruno Cançado,Artist_Bruno Weilemann,Artist_Brígida Baltar,Artist_Bárbara Schubert Spanoudis,Artist_C. L. Salvaro,Artist_Caio Pacela,Artist_Caio Reisewitz,Artist_Camile Sproesser,Artist_Carla Chaim,Artist_Carlito Carvalhosa,Artist_Carlos Cruz-Diez,Artist_Carlos Vergara,Artist_Carolina Colichio,Artist_Carolina Cordeiro,Artist_Carolina Kowarick,Artist_Caroline Veilson,Artist_Cassio Michalany,Artist_Cecilia Walton,Artist_Cela Luz,Artist_Celia Euvaldo,Artist_Christina Elias,Artist_Cibelle Arcanjo,Artist_Claudia Hamerski,Artist_Claudia Hersz,Artist_Claudio Edinger,Artist_Claudio Tozzi,Artist_Cristina Canale,Artist_Cristina Lapo,Artist_Cristina Salgado,Artist_Cássio Vasconcellos,Artist_Dag,Artist_Daiara Tukano,Artist_Dalton Paula,Artist_Daniel Lannes,Artist_Daniel Melim,Artist_Daniela Antonelli,Artist_Daniela Vignoli,Artist_Darks,Artist_David Almeida,Artist_David Ceccon,Artist_David Magila,Artist_Deni Lantz,Artist_Diego de Santos,Artist_Douglas Ferreiro,Artist_Duda Moraes,Artist_Dudu Garcia,Artist_Edu Monteiro,Artist_Efrain Almeida,Artist_Elaine Pessoa,Artist_Elias Lazaroni,Artist_Elizabeth Jobim,Artist_Elvis Almeida,Artist_Emanuel Monteiro,Artist_Emmanuel Nassar,Artist_Erika Verzutti,Artist_Estela Sokol,Artist_Esther Bonder,Artist_Fabiano Al Makul,Artist_Fabiano Senk,Artist_Felipe Cohen,Artist_Felipe Rezende,Artist_Fernanda Figueiredo,Artist_Fernanda Naman,Artist_Fernando Leite,Artist_Fernando Zarif,Artist_Flora Rebollo,Artist_Flávia Itiberê,Artist_Francesca Wade,Artist_Franklin Cassaro,Artist_Gabriel Secchin,Artist_Gabriela Machado,Artist_Gabriela Sacchetto,Artist_Geraldo de Barros,Artist_German Lorca,Artist_Germana Monte-Mór,Artist_Gilvan Samico,Artist_Gisela Eichbaum,Artist_Gisele Camargo,Artist_Giulia Bianchi,Artist_Goia Mujalli,Artist_Guga Ferraz,Artist_Guilherme Santos da Silva,Artist_Guillermo García Cruz,Artist_Hal Wildson,Artist_Heleno Bernardi,Artist_Henrique Detomi,Artist_Henrique Oliveira,Artist_Henrique Viudez,Artist_Hercules Barsotti,Artist_IAN RAPOSO,Artist_Irene Guerriero,Artist_Isidora Gajic,Artist_Isis Gasparini,Artist_Ivani Pedrosa,Artist_Iván Navarro,Artist_James Kudo,Artist_Jan Kaláb,Artist_Jandyra Waters,Artist_Jaqueline Vojta,Artist_Joe Seiler,Artist_Joey Seiler,Artist_José Antonio da Silva,Artist_José Bechara,Artist_José Guedes,Artist_Julia Kater,Artist_Julia Pereira,Artist_Julia da Mota,Artist_Juliane Fuganti,Artist_Julio Cesar Aristizábal,Artist_Julio Villani,Artist_Karen Axelrud,Artist_Kika Goldstein,Artist_Kika Levy,Artist_Kitty Paranaguá,Artist_Lais Myrrha,Artist_Laura Belém,Artist_Laura Erber,Artist_Laura Villarosa,Artist_Leonardo Luz,Artist_Leonardo Videla,Artist_Leonora Weissmann,Artist_Lilian Camelli,Artist_Lilian Maus,Artist_Liliana Alves,Artist_Lin Lima,Artist_Livia Flores ,Artist_Lothar Charoux,Artist_Luciana Maas,Artist_Lucio Salvatore,Artist_Luiz Aquila,Artist_Luiz Braga,Artist_Luiz Hermano,Artist_Luiz Monken,Artist_Luiz d'Orey,Artist_Luiza Baldan,Artist_Luiza Gottschalk,Artist_Luiza Kons,Artist_Luna Bastos,Artist_Luzia Simons,Artist_Makh Hanamakh,Artist_Manfredo de Souzanetto,Artist_Manoel Novello,Artist_Manoel Veiga,Artist_Marcela Gontijo,Artist_Marcelo Brodsky,Artist_Marcelo Macedo,Artist_Marcelo Pallotta,Artist_Marcelo Silveira,Artist_Marcelo Solá,Artist_Marcia Thompson,Artist_Marcio Penha Presto,Artist_Marcos Chaves,Artist_Marcos da Matta,Artist_Marcus André,Artist_Marga Ledora,Artist_Maria Andrade,Artist_Maria Baigur,Artist_Maria Fernanda Lucena,Artist_Maria Laet,Artist_Maria Lira Marques,Artist_Maria Macêdo,Artist_Mariana Rodrigues,Artist_Mariannita Luzzati,Artist_Marina Caverzan,Artist_Mario Cravo Neto,Artist_Maritza Caneca,Artist_Marlene Stamm,Artist_Marta Jourdan,Artist_Marília Bianchini,Artist_Mateu Velasco,Artist_Matheus Rocha Pitta,Artist_Mauro Piva,Artist_Maya Weishof,Artist_Miguel dos Santos,Artist_Milena Ferreira,Artist_Márcio SWK,Artist_Mônica Ventura,Artist_Nario Barbosa,Artist_Nino,Artist_Nitcho,Artist_Norman Parkinson,Artist_Nuno Sousa Vieira ,Artist_Osvaldo Carvalho,Artist_Pablo Lobato,Artist_Paula Juchem,Artist_Paulo Damasio,Artist_Paulo Pasta,Artist_Paulo Vieira,Artist_Paulo Vivacqua,Artist_Paulo Whitaker,Artist_Pedro Andrade,Artist_Pedro Carneiro,Artist_Pedro Marighella,Artist_Peter Halley,Artist_Piti Tomé,Artist_Polly Shindler,Artist_Rafael Alonso,Artist_Rafael Carneiro,Artist_Rafael Chavez,Artist_Rafael Silveira,Artist_Raphael Bianco,Artist_Raquel Nava ,Artist_Rebeca Carapiá,Artist_Regina Giménez,Artist_Renan Benedito,Artist_Renata Egreja,Artist_Renata Tassinari,Artist_Renato Rios,Artist_Ricardo Alves,Artist_Ricardo Becker,Artist_Ricardo Homen,Artist_Ridyas,Artist_Robert Kelly,Artist_Roberto Burle Marx,Artist_Roberto Magalhães,Artist_Rochelle Costi,Artist_Rodrigo Andrade,Artist_Rodrigo Bivar,Artist_Rodrigo Franzao,Artist_Rodrigo Martins,Artist_Rodrigo Seles,Artist_Roma Drumond,Artist_Romy Pocztaruk,Artist_Ros4 Luz,Artist_Rosana Paste,Artist_Rosângela Dorazio,Artist_Roxinha Lisboa,Artist_Ruan D'Ornellas,Artist_Rubem Ludolf,Artist_Rômolo,Artist_Sandra Antunes Ramos,Artist_Sandra Gamarra,Artist_Sandra Rey,Artist_Sandro Ka,Artist_Sebastião Salgado,Artist_Sergio Augusto Porto,Artist_Sergio Augusto Porto ,Artist_Shai Andrade,Artist_Sueli Espicalquis,Artist_Suzana Queiroga,Artist_Sérgio Gurgel,Artist_Tatiana Blass,Artist_Tatiana Grinberg,Artist_Tec,Artist_Teresa Salgado,Artist_Tete Sá,Artist_Thainan Castro,Artist_Thalita Hamaoui,Artist_Thamyres Donadio,Artist_Thiago Martins de Melo,Artist_Thiago Rocha Pitta,Artist_Uyra,Artist_Valeria Weber,Artist_Valéria Costa Pinto,Artist_Vera Chaves Barcellos,Artist_Virgílio Neto,Artist_Viviane Teixeira,Artist_Vânia Medeiros,Artist_Véio,Artist_Walmor Corrêa,Artist_Walter Carvalho,Artist_Waltercio Caldas,Artist_William Mophos,Artist_Yamandú Canosa,Artist_Yasmin Guimarães,Artist_Yolanda Freyre,Artist_Yutaka Toyota,Artist_Zilá Soares
4000.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3770.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1600.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1650.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4819.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
432.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6834.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
